shift_id,date,shift,unit,nurse_id,nurse_name,license_type,is_charge_nurse,nurses_on_duty_total,unit_patient_count,nurse_patient_assignment,ratio_as_recorded,charge_nurse_included_error,is_shift_violation,legal_max_ratio,notes
SH-2094,2024-09-30,Day (07:00-19:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,23,4.6,4.6,False,False,5,
SH-2094,2024-09-30,Day (07:00-19:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,23,4.6,4.6,False,False,5,
SH-2095,2024-09-30,Day (07:00-19:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,3,7,2.33,2.33,False,False,3,
SH-2095,2024-09-30,Day (07:00-19:00),Step-Down,RN-SD-003,Barry White,RN,False,3,7,2.33,2.33,False,False,3,
SH-2095,2024-09-30,Day (07:00-19:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,3,7,2.33,2.33,False,False,3,
SH-2096,2024-09-30,Day (07:00-19:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,4,16,4,4.0,False,False,4,
SH-2096,2024-09-30,Day (07:00-19:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,4,16,4,4.0,False,False,4,
SH-2096,2024-09-30,Day (07:00-19:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,4,16,4,4.0,False,False,4,
SH-2096,2024-09-30,Day (07:00-19:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,4,16,4,4.0,False,False,4,
SH-2097,2024-09-30,Day (07:00-19:00),ED,RN-ED-002,Cath Dennis,RN,False,2,5,2.5,2.5,False,False,4,
SH-2097,2024-09-30,Day (07:00-19:00),ED,RN-ED-003,Mike Chan,RN,False,2,5,2.5,2.5,False,False,4,
SH-2098,2024-09-30,Day (07:00-19:00),Psychiatric,RN-PSY-002,Amy West,RN,False,3,18,6,6.0,False,False,6,
SH-2098,2024-09-30,Day (07:00-19:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,3,18,6,6.0,False,False,6,
SH-2098,2024-09-30,Day (07:00-19:00),Psychiatric,RN-PSY-004,Nina Green,RN,False,3,18,6,6.0,False,False,6,
SH-2099,2024-09-30,Night (19:00-07:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,4,8,2,2.0,False,False,2,
SH-2099,2024-09-30,Night (19:00-07:00),ICU,RN-ICU-002,James Park,RN,False,4,8,2,2.0,False,False,2,
SH-2099,2024-09-30,Night (19:00-07:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,4,8,2,2.0,False,False,2,
SH-2099,2024-09-30,Night (19:00-07:00),ICU,RN-ICU-005,Angela Reyes,RN,False,4,8,2,2.0,False,False,2,
SH-2100,2024-09-30,Night (19:00-07:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,6,29,4.83,4.83,False,False,5,
SH-2100,2024-09-30,Night (19:00-07:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,6,29,4.83,4.83,False,False,5,
SH-2100,2024-09-30,Night (19:00-07:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,6,29,4.83,4.83,False,False,5,
SH-2100,2024-09-30,Night (19:00-07:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,6,29,4.83,4.83,False,False,5,
SH-2100,2024-09-30,Night (19:00-07:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,6,29,4.83,4.83,False,False,5,
SH-2100,2024-09-30,Night (19:00-07:00),Med/Surg,RN-MS-007,Carlos Ruiz,LVN,False,6,29,4.83,4.83,False,False,5,
SH-2101,2024-09-30,Night (19:00-07:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,4,12,3,3.0,False,False,3,
SH-2101,2024-09-30,Night (19:00-07:00),Step-Down,RN-SD-003,Barry White,RN,False,4,12,3,3.0,False,False,3,
SH-2101,2024-09-30,Night (19:00-07:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,4,12,3,3.0,False,False,3,
SH-2101,2024-09-30,Night (19:00-07:00),Step-Down,RN-SD-005,Phil Owens,RN,False,4,12,3,3.0,False,False,3,
SH-2102,2024-09-30,Night (19:00-07:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,4,13,3.25,3.25,False,False,4,
SH-2102,2024-09-30,Night (19:00-07:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,4,13,3.25,3.25,False,False,4,
SH-2102,2024-09-30,Night (19:00-07:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,4,13,3.25,3.25,False,False,4,
SH-2102,2024-09-30,Night (19:00-07:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,4,13,3.25,3.25,False,False,4,
SH-2103,2024-09-30,Night (19:00-07:00),ED,RN-ED-002,Cath Dennis,RN,False,2,5,2.5,2.5,False,False,4,
SH-2103,2024-09-30,Night (19:00-07:00),ED,RN-ED-003,Mike Chan,RN,False,2,5,2.5,2.5,False,False,4,
SH-2104,2024-09-30,Night (19:00-07:00),Psychiatric,RN-PSY-002,Amy West,RN,False,2,10,5,5.0,False,False,6,
SH-2104,2024-09-30,Night (19:00-07:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,2,10,5,5.0,False,False,6,
SH-2105,2024-10-01,Day (07:00-19:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,4,6,1.5,1.5,False,False,2,
SH-2105,2024-10-01,Day (07:00-19:00),ICU,RN-ICU-002,James Park,RN,False,4,6,1.5,1.5,False,False,2,
SH-2105,2024-10-01,Day (07:00-19:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,4,6,1.5,1.5,False,False,2,
SH-2105,2024-10-01,Day (07:00-19:00),ICU,RN-ICU-005,Angela Reyes,RN,False,4,6,1.5,1.5,False,False,2,
SH-2106,2024-10-01,Day (07:00-19:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,25,5,5.0,False,False,5,
SH-2106,2024-10-01,Day (07:00-19:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,25,5,5.0,False,False,5,
SH-2106,2024-10-01,Day (07:00-19:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,25,5,5.0,False,False,5,
SH-2106,2024-10-01,Day (07:00-19:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,25,5,5.0,False,False,5,
SH-2106,2024-10-01,Day (07:00-19:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,25,5,5.0,False,False,5,
SH-2107,2024-10-01,Day (07:00-19:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,3,9,3,3.0,False,False,3,
SH-2107,2024-10-01,Day (07:00-19:00),Step-Down,RN-SD-003,Barry White,RN,False,3,9,3,3.0,False,False,3,
SH-2107,2024-10-01,Day (07:00-19:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,3,9,3,3.0,False,False,3,
SH-2108,2024-10-01,Day (07:00-19:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,20,4,4.0,False,False,4,
SH-2108,2024-10-01,Day (07:00-19:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,20,4,4.0,False,False,4,
SH-2108,2024-10-01,Day (07:00-19:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,20,4,4.0,False,False,4,
SH-2108,2024-10-01,Day (07:00-19:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,20,4,4.0,False,False,4,
SH-2108,2024-10-01,Day (07:00-19:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,20,4,4.0,False,False,4,
SH-2109,2024-10-01,Day (07:00-19:00),ED,RN-ED-002,Cath Dennis,RN,False,3,12,4,4.0,False,False,4,
SH-2109,2024-10-01,Day (07:00-19:00),ED,RN-ED-003,Mike Chan,RN,False,3,12,4,4.0,False,False,4,
SH-2109,2024-10-01,Day (07:00-19:00),ED,RN-ED-004,Rosa Diaz,RN,False,3,12,4,4.0,False,False,4,
SH-2110,2024-10-01,Day (07:00-19:00),Psychiatric,RN-PSY-002,Amy West,RN,False,2,10,5,5.0,False,False,6,
SH-2110,2024-10-01,Day (07:00-19:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,2,10,5,5.0,False,False,6,
SH-2111,2024-10-01,Night (19:00-07:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,4,7,1.75,1.75,False,False,2,
SH-2111,2024-10-01,Night (19:00-07:00),ICU,RN-ICU-002,James Park,RN,False,4,7,1.75,1.75,False,False,2,
SH-2111,2024-10-01,Night (19:00-07:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,4,7,1.75,1.75,False,False,2,
SH-2111,2024-10-01,Night (19:00-07:00),ICU,RN-ICU-005,Angela Reyes,RN,False,4,7,1.75,1.75,False,False,2,
SH-2112,2024-10-01,Night (19:00-07:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,24,4.8,4.8,False,False,5,
SH-2112,2024-10-01,Night (19:00-07:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,24,4.8,4.8,False,False,5,
SH-2112,2024-10-01,Night (19:00-07:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,24,4.8,4.8,False,False,5,
SH-2112,2024-10-01,Night (19:00-07:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,24,4.8,4.8,False,False,5,
SH-2112,2024-10-01,Night (19:00-07:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,24,4.8,4.8,False,False,5,
SH-2113,2024-10-01,Night (19:00-07:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,3,8,2.67,2.67,False,False,3,
SH-2113,2024-10-01,Night (19:00-07:00),Step-Down,RN-SD-003,Barry White,RN,False,3,8,2.67,2.67,False,False,3,
SH-2113,2024-10-01,Night (19:00-07:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,3,8,2.67,2.67,False,False,3,
SH-2114,2024-10-01,Night (19:00-07:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,18,3.6,3.6,False,False,4,
SH-2114,2024-10-01,Night (19:00-07:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,18,3.6,3.6,False,False,4,
SH-2114,2024-10-01,Night (19:00-07:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,18,3.6,3.6,False,False,4,
SH-2114,2024-10-01,Night (19:00-07:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,18,3.6,3.6,False,False,4,
SH-2114,2024-10-01,Night (19:00-07:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,18,3.6,3.6,False,False,4,
SH-2115,2024-10-01,Night (19:00-07:00),ED,RN-ED-002,Cath Dennis,RN,False,3,12,4,4.0,False,False,4,
SH-2115,2024-10-01,Night (19:00-07:00),ED,RN-ED-003,Mike Chan,RN,False,3,12,4,4.0,False,False,4,
SH-2115,2024-10-01,Night (19:00-07:00),ED,RN-ED-004,Rosa Diaz,RN,False,3,12,4,4.0,False,False,4,
SH-2116,2024-10-01,Night (19:00-07:00),Psychiatric,RN-PSY-002,Amy West,RN,False,3,17,5.67,5.67,False,False,6,
SH-2116,2024-10-01,Night (19:00-07:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,3,17,5.67,5.67,False,False,6,
SH-2116,2024-10-01,Night (19:00-07:00),Psychiatric,RN-PSY-004,Nina Green,RN,False,3,17,5.67,5.67,False,False,6,
SH-2117,2024-10-02,Day (07:00-19:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,5,10,2,2.0,False,False,2,
SH-2117,2024-10-02,Day (07:00-19:00),ICU,RN-ICU-002,James Park,RN,False,5,10,2,2.0,False,False,2,
SH-2117,2024-10-02,Day (07:00-19:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,5,10,2,2.0,False,False,2,
SH-2117,2024-10-02,Day (07:00-19:00),ICU,RN-ICU-005,Angela Reyes,RN,False,5,10,2,2.0,False,False,2,
SH-2117,2024-10-02,Day (07:00-19:00),ICU,RN-ICU-006,Thomas Chen,RN,False,5,10,2,2.0,False,False,2,
SH-2118,2024-10-02,Day (07:00-19:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,6,30,5,5.0,False,False,5,
SH-2118,2024-10-02,Day (07:00-19:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,6,30,5,5.0,False,False,5,
SH-2118,2024-10-02,Day (07:00-19:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,6,30,5,5.0,False,False,5,
SH-2118,2024-10-02,Day (07:00-19:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,6,30,5,5.0,False,False,5,
SH-2118,2024-10-02,Day (07:00-19:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,6,30,5,5.0,False,False,5,
SH-2118,2024-10-02,Day (07:00-19:00),Med/Surg,RN-MS-007,Carlos Ruiz,LVN,False,6,30,5,5.0,False,False,5,
SH-2119,2024-10-02,Day (07:00-19:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,3,7,2.33,2.33,False,False,3,
SH-2119,2024-10-02,Day (07:00-19:00),Step-Down,RN-SD-003,Barry White,RN,False,3,7,2.33,2.33,False,False,3,
SH-2119,2024-10-02,Day (07:00-19:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,3,7,2.33,2.33,False,False,3,
SH-2120,2024-10-02,Day (07:00-19:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,18,3.6,3.6,False,False,4,
SH-2120,2024-10-02,Day (07:00-19:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,18,3.6,3.6,False,False,4,
SH-2120,2024-10-02,Day (07:00-19:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,18,3.6,3.6,False,False,4,
SH-2120,2024-10-02,Day (07:00-19:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,18,3.6,3.6,False,False,4,
SH-2120,2024-10-02,Day (07:00-19:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,18,3.6,3.6,False,False,4,
SH-2121,2024-10-02,Day (07:00-19:00),ED,RN-ED-002,Cath Dennis,RN,False,2,7,3.5,3.5,False,False,4,
SH-2121,2024-10-02,Day (07:00-19:00),ED,RN-ED-003,Mike Chan,RN,False,2,7,3.5,3.5,False,False,4,
SH-2122,2024-10-02,Day (07:00-19:00),Psychiatric,RN-PSY-002,Amy West,RN,False,3,16,5.33,5.33,False,False,6,
SH-2122,2024-10-02,Day (07:00-19:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,3,16,5.33,5.33,False,False,6,
SH-2122,2024-10-02,Day (07:00-19:00),Psychiatric,RN-PSY-004,Nina Green,RN,False,3,16,5.33,5.33,False,False,6,
SH-2123,2024-10-02,Night (19:00-07:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,4,8,2,2.0,False,False,2,
SH-2123,2024-10-02,Night (19:00-07:00),ICU,RN-ICU-002,James Park,RN,False,4,8,2,2.0,False,False,2,
SH-2123,2024-10-02,Night (19:00-07:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,4,8,2,2.0,False,False,2,
SH-2123,2024-10-02,Night (19:00-07:00),ICU,RN-ICU-005,Angela Reyes,RN,False,4,8,2,2.0,False,False,2,
SH-2124,2024-10-02,Night (19:00-07:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,25,5,5.0,False,False,5,
SH-2124,2024-10-02,Night (19:00-07:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,25,5,5.0,False,False,5,
SH-2124,2024-10-02,Night (19:00-07:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,25,5,5.0,False,False,5,
SH-2124,2024-10-02,Night (19:00-07:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,25,5,5.0,False,False,5,
SH-2124,2024-10-02,Night (19:00-07:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,25,5,5.0,False,False,5,
SH-2125,2024-10-02,Night (19:00-07:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,4,12,3,3.0,False,False,3,
SH-2125,2024-10-02,Night (19:00-07:00),Step-Down,RN-SD-003,Barry White,RN,False,4,12,3,3.0,False,False,3,
SH-2125,2024-10-02,Night (19:00-07:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,4,12,3,3.0,False,False,3,
SH-2125,2024-10-02,Night (19:00-07:00),Step-Down,RN-SD-005,Phil Owens,RN,False,4,12,3,3.0,False,False,3,
SH-2126,2024-10-02,Night (19:00-07:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,18,3.6,3.6,False,False,4,
SH-2126,2024-10-02,Night (19:00-07:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,18,3.6,3.6,False,False,4,
SH-2126,2024-10-02,Night (19:00-07:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,18,3.6,3.6,False,False,4,
SH-2126,2024-10-02,Night (19:00-07:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,18,3.6,3.6,False,False,4,
SH-2126,2024-10-02,Night (19:00-07:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,18,3.6,3.6,False,False,4,
SH-2127,2024-10-02,Night (19:00-07:00),ED,RN-ED-002,Cath Dennis,RN,False,2,7,3.5,3.5,False,False,4,
SH-2127,2024-10-02,Night (19:00-07:00),ED,RN-ED-003,Mike Chan,RN,False,2,7,3.5,3.5,False,False,4,
SH-2128,2024-10-02,Night (19:00-07:00),Psychiatric,RN-PSY-002,Amy West,RN,False,2,10,5,5.0,False,False,6,
SH-2128,2024-10-02,Night (19:00-07:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,2,10,5,5.0,False,False,6,
SH-2129,2024-10-03,Day (07:00-19:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,5,10,2,2.0,False,False,2,
SH-2129,2024-10-03,Day (07:00-19:00),ICU,RN-ICU-002,James Park,RN,False,5,10,2,2.0,False,False,2,
SH-2129,2024-10-03,Day (07:00-19:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,5,10,2,2.0,False,False,2,
SH-2129,2024-10-03,Day (07:00-19:00),ICU,RN-ICU-005,Angela Reyes,RN,False,5,10,2,2.0,False,False,2,
SH-2129,2024-10-03,Day (07:00-19:00),ICU,RN-ICU-006,Thomas Chen,RN,False,5,10,2,2.0,False,False,2,
SH-2130,2024-10-03,Day (07:00-19:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,23,4.6,4.6,False,False,5,
SH-2130,2024-10-03,Day (07:00-19:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,23,4.6,4.6,False,False,5,
SH-2130,2024-10-03,Day (07:00-19:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,23,4.6,4.6,False,False,5,
SH-2130,2024-10-03,Day (07:00-19:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,23,4.6,4.6,False,False,5,
SH-2130,2024-10-03,Day (07:00-19:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,23,4.6,4.6,False,False,5,
SH-2131,2024-10-03,Day (07:00-19:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,4,11,2.75,2.75,False,False,3,
SH-2131,2024-10-03,Day (07:00-19:00),Step-Down,RN-SD-003,Barry White,RN,False,4,11,2.75,2.75,False,False,3,
SH-2131,2024-10-03,Day (07:00-19:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,4,11,2.75,2.75,False,False,3,
SH-2131,2024-10-03,Day (07:00-19:00),Step-Down,RN-SD-005,Phil Owens,RN,False,4,11,2.75,2.75,False,False,3,
SH-2132,2024-10-03,Day (07:00-19:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,20,4,4.0,False,False,4,
SH-2132,2024-10-03,Day (07:00-19:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,20,4,4.0,False,False,4,
SH-2132,2024-10-03,Day (07:00-19:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,20,4,4.0,False,False,4,
SH-2132,2024-10-03,Day (07:00-19:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,20,4,4.0,False,False,4,
SH-2132,2024-10-03,Day (07:00-19:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,20,4,4.0,False,False,4,
SH-2133,2024-10-03,Day (07:00-19:00),ED,RN-ED-002,Cath Dennis,RN,False,3,12,4,4.0,False,False,4,
SH-2133,2024-10-03,Day (07:00-19:00),ED,RN-ED-003,Mike Chan,RN,False,3,12,4,4.0,False,False,4,
SH-2133,2024-10-03,Day (07:00-19:00),ED,RN-ED-004,Rosa Diaz,RN,False,3,12,4,4.0,False,False,4,
SH-2134,2024-10-03,Day (07:00-19:00),Psychiatric,RN-PSY-002,Amy West,RN,False,3,17,5.67,5.67,False,False,6,
SH-2134,2024-10-03,Day (07:00-19:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,3,17,5.67,5.67,False,False,6,
SH-2134,2024-10-03,Day (07:00-19:00),Psychiatric,RN-PSY-004,Nina Green,RN,False,3,17,5.67,5.67,False,False,6,
SH-2135,2024-10-03,Night (19:00-07:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,5,9,1.8,1.8,False,False,2,
SH-2135,2024-10-03,Night (19:00-07:00),ICU,RN-ICU-002,James Park,RN,False,5,9,1.8,1.8,False,False,2,
SH-2135,2024-10-03,Night (19:00-07:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,5,9,1.8,1.8,False,False,2,
SH-2135,2024-10-03,Night (19:00-07:00),ICU,RN-ICU-005,Angela Reyes,RN,False,5,9,1.8,1.8,False,False,2,
SH-2135,2024-10-03,Night (19:00-07:00),ICU,RN-ICU-006,Thomas Chen,RN,False,5,9,1.8,1.8,False,False,2,
SH-2136,2024-10-03,Night (19:00-07:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,25,5,5.0,False,False,5,
SH-2136,2024-10-03,Night (19:00-07:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,25,5,5.0,False,False,5,
SH-2136,2024-10-03,Night (19:00-07:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,25,5,5.0,False,False,5,
SH-2136,2024-10-03,Night (19:00-07:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,25,5,5.0,False,False,5,
SH-2136,2024-10-03,Night (19:00-07:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,25,5,5.0,False,False,5,
SH-2137,2024-10-03,Night (19:00-07:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,3,8,2.67,2.67,False,False,3,
SH-2137,2024-10-03,Night (19:00-07:00),Step-Down,RN-SD-003,Barry White,RN,False,3,8,2.67,2.67,False,False,3,
SH-2137,2024-10-03,Night (19:00-07:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,3,8,2.67,2.67,False,False,3,
SH-2138,2024-10-03,Night (19:00-07:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,5,18,3.6,3.6,False,False,4,
SH-2138,2024-10-03,Night (19:00-07:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,5,18,3.6,3.6,False,False,4,
SH-2138,2024-10-03,Night (19:00-07:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,5,18,3.6,3.6,False,False,4,
SH-2138,2024-10-03,Night (19:00-07:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,5,18,3.6,3.6,False,False,4,
SH-2138,2024-10-03,Night (19:00-07:00),Telemetry,RN-TEL-006,Omar Hassan,RN,False,5,18,3.6,3.6,False,False,4,
SH-2139,2024-10-03,Night (19:00-07:00),ED,RN-ED-002,Cath Dennis,RN,False,3,10,3.33,3.33,False,False,4,
SH-2139,2024-10-03,Night (19:00-07:00),ED,RN-ED-003,Mike Chan,RN,False,3,10,3.33,3.33,False,False,4,
SH-2139,2024-10-03,Night (19:00-07:00),ED,RN-ED-004,Rosa Diaz,RN,False,3,10,3.33,3.33,False,False,4,
SH-2140,2024-10-03,Night (19:00-07:00),Psychiatric,RN-PSY-002,Amy West,RN,False,3,17,5.67,5.67,False,False,6,
SH-2140,2024-10-03,Night (19:00-07:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,3,17,5.67,5.67,False,False,6,
SH-2140,2024-10-03,Night (19:00-07:00),Psychiatric,RN-PSY-004,Nina Green,RN,False,3,17,5.67,5.67,False,False,6,
SH-2141,2024-10-04,Day (07:00-19:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,4,7,1.75,1.75,False,False,2,
SH-2141,2024-10-04,Day (07:00-19:00),ICU,RN-ICU-002,James Park,RN,False,4,7,1.75,1.75,False,False,2,
SH-2141,2024-10-04,Day (07:00-19:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,4,7,1.75,1.75,False,False,2,
SH-2141,2024-10-04,Day (07:00-19:00),ICU,RN-ICU-005,Angela Reyes,RN,False,4,7,1.75,1.75,False,False,2,
SH-2142,2024-10-04,Day (07:00-19:00),Med/Surg,RN-MS-002,Donna Carter,RN,False,5,25,5,5.0,False,False,5,
SH-2142,2024-10-04,Day (07:00-19:00),Med/Surg,RN-MS-003,Robert Kim,LVN,False,5,25,5,5.0,False,False,5,
SH-2142,2024-10-04,Day (07:00-19:00),Med/Surg,RN-MS-004,Susan Walsh,RN,False,5,25,5,5.0,False,False,5,
SH-2142,2024-10-04,Day (07:00-19:00),Med/Surg,RN-MS-005,Michael Brown,RN,False,5,25,5,5.0,False,False,5,
SH-2142,2024-10-04,Day (07:00-19:00),Med/Surg,RN-MS-006,Lisa Nguyen,RN,False,5,25,5,5.0,False,False,5,
SH-2143,2024-10-04,Day (07:00-19:00),Step-Down,RN-SD-002,Cindy Lee,RN,False,4,10,2.5,2.5,False,False,3,
SH-2143,2024-10-04,Day (07:00-19:00),Step-Down,RN-SD-003,Barry White,RN,False,4,10,2.5,2.5,False,False,3,
SH-2143,2024-10-04,Day (07:00-19:00),Step-Down,RN-SD-004,Alma Cruz,RN,False,4,10,2.5,2.5,False,False,3,
SH-2143,2024-10-04,Day (07:00-19:00),Step-Down,RN-SD-005,Phil Owens,RN,False,4,10,2.5,2.5,False,False,3,
SH-2144,2024-10-04,Day (07:00-19:00),Telemetry,RN-TEL-002,Sam Holt,RN,False,4,16,4,4.0,False,False,4,
SH-2144,2024-10-04,Day (07:00-19:00),Telemetry,RN-TEL-003,Gina Evans,RN,False,4,16,4,4.0,False,False,4,
SH-2144,2024-10-04,Day (07:00-19:00),Telemetry,RN-TEL-004,Nick Cooper,RN,False,4,16,4,4.0,False,False,4,
SH-2144,2024-10-04,Day (07:00-19:00),Telemetry,RN-TEL-005,Lily Chang,RN,False,4,16,4,4.0,False,False,4,
SH-2145,2024-10-04,Day (07:00-19:00),ED,RN-ED-002,Cath Dennis,RN,False,3,12,4,4.0,False,False,4,
SH-2145,2024-10-04,Day (07:00-19:00),ED,RN-ED-003,Mike Chan,RN,False,3,12,4,4.0,False,False,4,
SH-2145,2024-10-04,Day (07:00-19:00),ED,RN-ED-004,Rosa Diaz,RN,False,3,12,4,4.0,False,False,4,
SH-2146,2024-10-04,Day (07:00-19:00),Psychiatric,RN-PSY-002,Amy West,RN,False,2,12,6,6.0,False,False,6,
SH-2146,2024-10-04,Day (07:00-19:00),Psychiatric,RN-PSY-003,Raj Patel,PT,False,2,12,6,6.0,False,False,6,
SH-2147,2024-10-04,Night (19:00-07:00),ICU,RN-ICU-001,Sarah Mitchell,RN,False,5,9,1.8,1.8,False,False,2,
SH-2147,2024-10-04,Night (19:00-07:00),ICU,RN-ICU-002,James Park,RN,False,5,9,1.8,1.8,False,False,2,
SH-2147,2024-10-04,Night (19:00-07:00),ICU,RN-ICU-004,Kevin Walsh,RN,False,5,9,1.8,1.8,False,False,2,
SH-2147,2024-10-04,Night (19:00-07:00),ICU,RN-ICU-005,Angela Reyes,RN,False,5,9,1.8,1.8,False,False,2,
