commit_hash	author_name	author_email	date	repo	message
9f644b5de86af285784af42edc9ae6f2d93d226d	Jordan Reyes	jreyes@heliouscloud.io	2019-06-04T17:10:27Z	slo-tracker	refactor: extract common alert helper macros (helios ref #204)
be4b390d1f5dbc68b9f4b7677ed21e75e6fd274d	Jordan Reyes	jreyes@heliouscloud.io	2019-06-05T09:15:19Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #205)
a42c24823616bd4bb8fdf659efc95a1400b2812c	Jordan Reyes	jreyes@heliouscloud.io	2019-06-06T17:57:50Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #206)
43eb34d8f5d9f55eeffe2a1f66530524324a3298	Jordan Reyes	jreyes@heliouscloud.io	2019-06-07T17:28:08Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #207)
b740ba722c69402466221f21b1bf07f5d7d7f185	Jordan Reyes	jreyes@heliouscloud.io	2019-06-08T14:33:58Z	grafana-dashboards	docs: document alert routing configuration (helios ref #208)
470a5962af74db154bc9c857580d229045a204f1	Jordan Reyes	jreyes@heliouscloud.io	2019-06-09T14:38:34Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #209)
0ed38a919198a68f7d36182cbb713ab6291f1da9	Jordan Reyes	jreyes@heliouscloud.io	2019-06-10T10:42:52Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #210)
b098f9ac0191b5fdfab09ca6efffee2152956029	Jordan Reyes	jreyes@heliouscloud.io	2019-06-11T09:12:09Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #211)
80191539a5dff619741e0d27b0e677a89c3c1544	Jordan Reyes	jreyes@heliouscloud.io	2019-06-12T12:08:38Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #212)
4413d7a082ff27f80aff089ac5b2f5f5d63be9ab	Jordan Reyes	jreyes@heliouscloud.io	2019-06-13T14:17:08Z	prometheus-config	docs: add comments to thanos configuration (helios ref #213)
374e3e52b228a0ea3f6499db2dcd8368ca25d2d4	Jordan Reyes	jreyes@heliouscloud.io	2019-06-14T15:04:35Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #214)
e4ac6d54784b95fef9b859fa0ba893c8aaf59de0	Jordan Reyes	jreyes@heliouscloud.io	2019-06-15T15:41:57Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #215)
47f0cecf0c34020f1e98aad0d9101dbe35dc84b7	Jordan Reyes	jreyes@heliouscloud.io	2019-06-16T16:05:16Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #216)
cc6a54368be31af4d44bd5f0ba037fca13e800e1	Jordan Reyes	jreyes@heliouscloud.io	2019-06-17T11:34:13Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #217)
b4f9fab5368d55d34da6b7a389743126a14f62b5	Jordan Reyes	jreyes@heliouscloud.io	2019-06-18T13:40:44Z	helios-internal-infra	docs: document alert routing configuration (helios ref #218)
162e2ee1ddee82337e6ff66b13fb381f8e70168a	Jordan Reyes	jreyes@heliouscloud.io	2019-06-19T14:36:42Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #219)
2c59e372f99815edb6c1fcf0c94c269036395bd7	Jordan Reyes	jreyes@heliouscloud.io	2019-06-20T17:38:10Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #220)
f871f0c4fe61d5c271e699626ed161e1c8635a89	Jordan Reyes	jreyes@heliouscloud.io	2019-06-21T11:20:50Z	thanos-setup	fix: correct alert label for env selector (helios ref #221)
a41086567a264627d631a93deb57f2c5bd4dae52	Jordan Reyes	jreyes@heliouscloud.io	2019-06-22T09:38:15Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #222)
9bf37ef54b167e80f59cd1938ff02174e940eb3f	Jordan Reyes	jreyes@heliouscloud.io	2019-06-23T10:34:07Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #223)
50022ce54cb15e296376a1e136b9dac2e581d403	Jordan Reyes	jreyes@heliouscloud.io	2019-06-24T15:04:21Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #224)
b16f8bd49454fa3e6ea9db4594a84b448614a96e	Jordan Reyes	jreyes@heliouscloud.io	2019-06-25T14:58:21Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #225)
d14fc10fb1df98a03c5e72667a2e6ae4487c1919	Jordan Reyes	jreyes@heliouscloud.io	2019-06-26T11:55:51Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #226)
6be777b17cc072fc59fc0b639f3cf7f30a172e9a	Jordan Reyes	jreyes@heliouscloud.io	2019-06-27T09:06:24Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #227)
9ae97e0090e4c0b12d5de56befb49ab7f718dd4b	Jordan Reyes	jreyes@heliouscloud.io	2019-06-28T12:24:06Z	slo-tracker	docs: document alert routing configuration (helios ref #228)
4ee6ed03a51590c93797fa3a9617b96eefb0e830	Jordan Reyes	jreyes@heliouscloud.io	2019-06-29T10:11:33Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #229)
bdc63f0ea3597aee8dc3a04904d0e5a7f49d7113	Jordan Reyes	jreyes@heliouscloud.io	2019-06-30T13:37:52Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #230)
d09284d61b81ddcf99fafc4e3d4f9fa6e87847e5	Jordan Reyes	jreyes@heliouscloud.io	2019-07-01T10:33:22Z	prometheus-config	fix: correct alert label for env selector (helios ref #231)
bc12c4db1c353ab92896fd813fb9f4a0409f9f20	Jordan Reyes	jreyes@heliouscloud.io	2019-07-02T13:35:17Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #232)
4b7d62f7492958b547152d2c08429973b59a199d	Jordan Reyes	jreyes@heliouscloud.io	2019-07-03T09:10:20Z	thanos-setup	docs: add comments to thanos configuration (helios ref #233)
042dc05d71c8383baad3a851fedb565194067570	Jordan Reyes	jreyes@heliouscloud.io	2019-07-04T15:11:22Z	slo-tracker	refactor: extract common alert helper macros (helios ref #234)
715b4d66eb7e0cc555f76ae5ec295e906052ff43	Jordan Reyes	jreyes@heliouscloud.io	2019-07-05T17:35:38Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #235)
3a15253d01ee9064d89dbed90939bbcc8b1b39ed	Jordan Reyes	jreyes@heliouscloud.io	2019-07-06T15:30:37Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #236)
6a032ee9622782ba38b7c90d4bfc360ddcc0e4c1	Jordan Reyes	jreyes@heliouscloud.io	2019-07-07T09:43:32Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #237)
63367cc967e45ba9c7a978450cb7f3ea821bed25	Jordan Reyes	jreyes@heliouscloud.io	2019-07-08T11:09:24Z	grafana-dashboards	docs: document alert routing configuration (helios ref #238)
325eec27da4251c9845649cc28f63bd732ea84e7	Jordan Reyes	jreyes@heliouscloud.io	2019-07-09T13:03:58Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #239)
967e9d23a015c79c701dba29c4bdf89b55026773	Jordan Reyes	jreyes@heliouscloud.io	2019-07-10T14:45:49Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #240)
62946d1751ff76999ee295f0c93f3791618472ed	Jordan Reyes	jreyes@heliouscloud.io	2019-07-11T15:45:29Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #241)
4a4b3ebdefcdbaa4d9b4c500217e61955f78c583	Jordan Reyes	jreyes@heliouscloud.io	2019-07-12T14:51:29Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #242)
a86f0816ea602b1015b1c9d12e98dec687492b48	Jordan Reyes	jreyes@heliouscloud.io	2019-07-13T13:27:33Z	prometheus-config	docs: add comments to thanos configuration (helios ref #243)
dee95e65e86e93e6a414c51c778454d750a0b48d	Jordan Reyes	jreyes@heliouscloud.io	2019-07-14T12:19:40Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #244)
9c8d56f3f82a3bd7db14f4714cbfa309c50ec2ea	Jordan Reyes	jreyes@heliouscloud.io	2019-07-15T13:26:49Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #245)
7b4fba4847485b5cb1f554fd7bcc3fee33dcacca	Jordan Reyes	jreyes@heliouscloud.io	2019-07-16T10:40:05Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #246)
3a421f664b6b62836a339851c77c3f2e2751d42c	Jordan Reyes	jreyes@heliouscloud.io	2019-07-17T12:05:10Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #247)
15347ab7f116ddc406c1bec3b82946f2df2d697d	Jordan Reyes	jreyes@heliouscloud.io	2019-07-18T10:47:18Z	helios-internal-infra	docs: document alert routing configuration (helios ref #248)
59dfa6cf2c2e08b6cd0e2e262fc7ae89c7b353ae	Jordan Reyes	jreyes@heliouscloud.io	2019-07-19T16:51:55Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #249)
83227b0c4a84cd03654a1ce504ff03238eafb100	Jordan Reyes	jreyes@heliouscloud.io	2019-07-20T15:43:32Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #250)
6baf85a38f4a56a10834c6534697ed50693fe09b	Jordan Reyes	jreyes@heliouscloud.io	2019-07-21T11:30:31Z	thanos-setup	fix: correct alert label for env selector (helios ref #251)
42f6681da9ddab9f4e8bebd61a41597867da5782	Jordan Reyes	jreyes@heliouscloud.io	2019-07-22T17:44:07Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #252)
e505a451b45c9641cd5380df55fa6550fb78ee28	Jordan Reyes	jreyes@heliouscloud.io	2019-07-23T12:58:53Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #253)
0d24fd6e540370cd27dc702b755bd206a9a2b235	Jordan Reyes	jreyes@heliouscloud.io	2019-07-24T15:44:34Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #254)
d57e1121861bf47f6fecf497f5c5389e8d9b951f	Jordan Reyes	jreyes@heliouscloud.io	2019-07-25T12:47:42Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #255)
f7d11a8d549022882cd46ecac07ea572f54c9096	Jordan Reyes	jreyes@heliouscloud.io	2019-07-26T17:43:38Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #256)
ed34f1fc1798eda0f32dab62748142f6106476ff	Jordan Reyes	jreyes@heliouscloud.io	2019-07-27T16:10:43Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #257)
b5aaf8df86cc5276c2c71e05a2a1ca957e568600	Jordan Reyes	jreyes@heliouscloud.io	2019-07-28T17:57:14Z	slo-tracker	docs: document alert routing configuration (helios ref #258)
e2ed67077d7804d716bdec90b060558ca69a0359	Jordan Reyes	jreyes@heliouscloud.io	2019-07-29T14:53:08Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #259)
e737f194cdd674be6dcad8867dcf95cffb5d625c	Jordan Reyes	jreyes@heliouscloud.io	2019-07-30T09:27:31Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #260)
ecfdf7d9835ce61d3f1a1fa67c8bea37f8a08019	Jordan Reyes	jreyes@heliouscloud.io	2019-07-31T14:07:21Z	prometheus-config	fix: correct alert label for env selector (helios ref #261)
9b352f7a9ed21cad6e987e9f9857afc409398dcb	Jordan Reyes	jreyes@heliouscloud.io	2019-08-01T12:53:34Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #262)
4bed68b53926089ad7742ace750d7d4859fc8c19	Jordan Reyes	jreyes@heliouscloud.io	2019-08-02T10:18:19Z	thanos-setup	docs: add comments to thanos configuration (helios ref #263)
e6d461a272786382f9d67d7616885bccfa42df2c	Jordan Reyes	jreyes@heliouscloud.io	2019-08-03T13:13:00Z	slo-tracker	refactor: extract common alert helper macros (helios ref #264)
991570a316c438f971fc9e52fc0dc1c5e9069ab4	Jordan Reyes	jreyes@heliouscloud.io	2019-08-04T15:13:59Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #265)
646669d53ad08fc8f47ba560a54b7e980f24d9dc	Jordan Reyes	jreyes@heliouscloud.io	2019-08-05T17:52:57Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #266)
6452f0f51ebba15ec818f34aa28a792eaa0eb612	Jordan Reyes	jreyes@heliouscloud.io	2019-08-06T16:57:39Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #267)
b38fdc9b4d75dd4afcb0e93a2532372fa8719a8b	Jordan Reyes	jreyes@heliouscloud.io	2019-08-07T09:22:00Z	grafana-dashboards	docs: document alert routing configuration (helios ref #268)
5d0f754c5aadcbd2d320f6ebf802fee2756c6d19	Jordan Reyes	jreyes@heliouscloud.io	2019-08-08T14:19:22Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #269)
b8edbcd6ec138c9ee41bd4946cc02208e6372df4	Jordan Reyes	jreyes@heliouscloud.io	2019-08-09T14:56:46Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #270)
6b27c5d1966b74d57e8fe2bb8765f7d881373739	Jordan Reyes	jreyes@heliouscloud.io	2019-08-10T14:00:06Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #271)
fca24eaa77becb113e489db33df7a2a6fbfabd9e	Jordan Reyes	jreyes@heliouscloud.io	2019-08-11T12:05:33Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #272)
e39c8ce15de6380ee135d5ced86b2c1b7ba1c33e	Jordan Reyes	jreyes@heliouscloud.io	2019-08-12T11:26:07Z	prometheus-config	docs: add comments to thanos configuration (helios ref #273)
f1c6c9b082c1a58da0c9001563b82ffd0ccc4d90	Jordan Reyes	jreyes@heliouscloud.io	2019-08-13T09:09:49Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #274)
7b59c49753b5836a5e1e3d4ffb7ce3cd1933b6cf	Jordan Reyes	jreyes@heliouscloud.io	2019-08-14T12:30:25Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #275)
1d51addb2ae017210de9c3d1336ff20b0a631ebe	Jordan Reyes	jreyes@heliouscloud.io	2019-08-15T14:27:57Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #276)
a627aa4e1020eae1e5c565f3672480a1ac1e583d	Jordan Reyes	jreyes@heliouscloud.io	2019-08-16T13:06:28Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #277)
18296a20ef7cfa382ab2bee6d4cbacb9d81690fb	Jordan Reyes	jreyes@heliouscloud.io	2019-08-17T16:10:08Z	helios-internal-infra	docs: document alert routing configuration (helios ref #278)
7e409b6d38c7dcb7ec51c86f8186fc0b250271ba	Jordan Reyes	jreyes@heliouscloud.io	2019-08-18T15:00:22Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #279)
27ed8a1ed4232c5fcb8717a43abb0fbba5847b7b	Jordan Reyes	jreyes@heliouscloud.io	2019-08-19T12:07:12Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #280)
ac7ac785f68a7d68b00c043e621c74c002d0d120	Jordan Reyes	jreyes@heliouscloud.io	2019-08-20T11:25:26Z	thanos-setup	fix: correct alert label for env selector (helios ref #281)
4492f1e7bf9357c543822d85d22c84df05634179	Jordan Reyes	jreyes@heliouscloud.io	2019-08-21T09:10:42Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #282)
d898713035a9f6ad11832e64030aa1582f2a3613	Jordan Reyes	jreyes@heliouscloud.io	2019-08-22T16:42:17Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #283)
7f9329142607d3a44b34652142d68220f8de6769	Jordan Reyes	jreyes@heliouscloud.io	2019-08-23T16:35:31Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #284)
21493395feb52dafd9574864d154bbc8c0543e80	Jordan Reyes	jreyes@heliouscloud.io	2019-08-24T11:20:48Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #285)
875e8c48977d0f61a7031d831adf49272558d1b1	Jordan Reyes	jreyes@heliouscloud.io	2019-08-25T15:32:46Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #286)
98dc0cdd7beee8ad2b5019257db19d46c6f5d628	Jordan Reyes	jreyes@heliouscloud.io	2019-08-26T15:08:07Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #287)
345a885a05c6bfc6308fc44a1a15ea972786470f	Jordan Reyes	jreyes@heliouscloud.io	2019-08-27T09:08:09Z	slo-tracker	docs: document alert routing configuration (helios ref #288)
3562fb57f98bbc1c10736eefcbea1ef9e7d95986	Jordan Reyes	jreyes@heliouscloud.io	2019-08-28T09:49:43Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #289)
69a5cdfcaada1d0fedaa61e5e7b87905a3848474	Jordan Reyes	jreyes@heliouscloud.io	2019-08-29T14:27:38Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #290)
1973cd841e91575280b1fd3a48bae18040c1abd3	Jordan Reyes	jreyes@heliouscloud.io	2019-08-30T15:30:18Z	prometheus-config	fix: correct alert label for env selector (helios ref #291)
59b3ac61742af646e5e9101a3e4f1c7f500c012d	Jordan Reyes	jreyes@heliouscloud.io	2019-08-31T10:48:27Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #292)
5a39f73c8956582b12e682adc328c54bd5d8f0d8	Jordan Reyes	jreyes@heliouscloud.io	2019-09-01T11:46:32Z	thanos-setup	docs: add comments to thanos configuration (helios ref #293)
577da4d0aca0a4195325a7f4fe56ecd8cd221658	Jordan Reyes	jreyes@heliouscloud.io	2019-09-02T13:49:07Z	slo-tracker	refactor: extract common alert helper macros (helios ref #294)
fe9f740bcafaf6a33578182fb3f14dde7fc725fc	Jordan Reyes	jreyes@heliouscloud.io	2019-09-03T12:42:52Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #295)
42fb5ce8fa67a5c9cdaadf2a43fd00ec58ffaa16	Jordan Reyes	jreyes@heliouscloud.io	2019-09-04T16:45:50Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #296)
2adeb1e680aab6d2197df59b827fc74ccd3202f7	Jordan Reyes	jreyes@heliouscloud.io	2019-09-05T17:39:11Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #297)
4a1bac8711143612292e8d4eebda1b5e26f7a2c0	Jordan Reyes	jreyes@heliouscloud.io	2019-09-06T11:14:07Z	grafana-dashboards	docs: document alert routing configuration (helios ref #298)
58d0bc2539862ac176610333f9198bd96b49203c	Jordan Reyes	jreyes@heliouscloud.io	2019-09-07T09:17:12Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #299)
18d016243a700057b4b7029d64874fd3cbd2109b	Jordan Reyes	jreyes@heliouscloud.io	2019-09-08T15:01:39Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #300)
d057850a9c076d106f4650dadb63555a19da8723	Jordan Reyes	jreyes@heliouscloud.io	2019-09-09T09:24:26Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #301)
56e8b1e535cf2753c9f11684967b6c3be4678380	Jordan Reyes	jreyes@heliouscloud.io	2019-09-10T12:14:21Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #302)
8b4c264e1b004a64b06ccd3e1c392c3e2e2feb9f	Jordan Reyes	jreyes@heliouscloud.io	2019-09-11T09:32:27Z	prometheus-config	docs: add comments to thanos configuration (helios ref #303)
04cfa0edfc7058ed487a531ba49f57745b965745	Jordan Reyes	jreyes@heliouscloud.io	2019-09-12T13:07:17Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #304)
65784b8066cfe384ee50235c2fb81ce7aee12946	Jordan Reyes	jreyes@heliouscloud.io	2019-09-13T14:45:26Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #305)
b4f385e93820d6eaccc0e6188c603ff3a36c0bf2	Jordan Reyes	jreyes@heliouscloud.io	2019-09-14T09:11:02Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #306)
85bfb99bf8a3f7d5e4788a543c6b3043cdb5a2e1	Jordan Reyes	jreyes@heliouscloud.io	2019-09-15T14:13:18Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #307)
a8f567953c454e0d490e8dfac04a2e075dcb59be	Jordan Reyes	jreyes@heliouscloud.io	2019-09-16T10:27:11Z	helios-internal-infra	docs: document alert routing configuration (helios ref #308)
859df7a18404b40dfd349e25aa8a63e91361a4fe	Jordan Reyes	jreyes@heliouscloud.io	2019-09-17T16:23:21Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #309)
81348713328eb13ff335083eea1c91ba1c3bedca	Jordan Reyes	jreyes@heliouscloud.io	2019-09-18T10:42:00Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #310)
fe4f304272f9c8be50674139577d56ae8958dd7d	Jordan Reyes	jreyes@heliouscloud.io	2019-09-19T11:21:23Z	thanos-setup	fix: correct alert label for env selector (helios ref #311)
c35e02fd1b49314fe23e3822d715f75599f30131	Jordan Reyes	jreyes@heliouscloud.io	2019-09-20T14:47:49Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #312)
fcfb09406f8f8cc1f37882b8cac43bdc8b13a06b	Jordan Reyes	jreyes@heliouscloud.io	2019-09-21T14:15:41Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #313)
47fab2354558b29a2905899cbb3129977751d8ce	Jordan Reyes	jreyes@heliouscloud.io	2019-09-22T15:05:56Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #314)
fed210989decbf52a202a54abfb24e29a1855b2d	Jordan Reyes	jreyes@heliouscloud.io	2019-09-23T10:02:37Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #315)
757374fbf03caabe9b74f1b4bf6ed8798a89a2b9	Jordan Reyes	jreyes@heliouscloud.io	2019-09-24T12:12:45Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #316)
8ad615ff22a1672d08f79b17f80e9f071bce7eb2	Jordan Reyes	jreyes@heliouscloud.io	2019-09-25T10:04:34Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #317)
7d56b59672532d2712b6faf78787f020e76048ad	Jordan Reyes	jreyes@heliouscloud.io	2019-09-26T13:46:30Z	slo-tracker	docs: document alert routing configuration (helios ref #318)
7f024015b8e8c4be69546dcf9626300794ac27bb	Jordan Reyes	jreyes@heliouscloud.io	2019-09-27T12:34:46Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #319)
0a512583477a211b26f50b8e7b4806859ffd463f	Jordan Reyes	jreyes@heliouscloud.io	2019-09-28T11:12:26Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #320)
b64366fee9bf39d1ec5964e4393833bdbe05b296	Jordan Reyes	jreyes@heliouscloud.io	2019-09-29T13:57:56Z	prometheus-config	fix: correct alert label for env selector (helios ref #321)
84f1a24e1d341d54edf406903e3938cfeab04f7e	Jordan Reyes	jreyes@heliouscloud.io	2019-09-30T17:22:57Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #322)
8e34c07b0dac0c0874c233471ca5e2c0b840ba8d	Jordan Reyes	jreyes@heliouscloud.io	2019-10-01T10:58:27Z	thanos-setup	docs: add comments to thanos configuration (helios ref #323)
abb85cf69013aa2582cce9ab6baf30fa4bcad7b3	Jordan Reyes	jreyes@heliouscloud.io	2019-10-02T15:33:59Z	slo-tracker	refactor: extract common alert helper macros (helios ref #324)
95bf555d0b9df9a194d98bf0eb47f51d2615d193	Jordan Reyes	jreyes@heliouscloud.io	2019-10-03T09:10:38Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #325)
310d29575c6880bd3790f0635fd8cb65c9512519	Jordan Reyes	jreyes@heliouscloud.io	2019-10-04T11:18:02Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #326)
b31f56be8d9ce9f1d736875c1fc5ea7300c2e0ac	Jordan Reyes	jreyes@heliouscloud.io	2019-10-05T09:50:44Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #327)
172c66e07ea6435afc9aaf38f1b6eaf5d7f7d44d	Jordan Reyes	jreyes@heliouscloud.io	2019-10-06T15:31:43Z	grafana-dashboards	docs: document alert routing configuration (helios ref #328)
14fd68eb88248ed737216e8b64221c0f2a2799c6	Jordan Reyes	jreyes@heliouscloud.io	2019-10-07T17:04:10Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #329)
038d90b9531b7199b10f8ee10f70a12bdd0cb01f	Jordan Reyes	jreyes@heliouscloud.io	2019-10-08T17:24:35Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #330)
ffa9be34efe35112c10212ccad25396aac15d19e	Jordan Reyes	jreyes@heliouscloud.io	2019-10-09T15:38:17Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #331)
fba5d250b849ba290e6709e24cc44a33de9bc2e5	Jordan Reyes	jreyes@heliouscloud.io	2019-10-10T09:10:36Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #332)
b624de382d6be7d31f586da4feee94234c2fa28b	Jordan Reyes	jreyes@heliouscloud.io	2019-10-11T09:56:59Z	prometheus-config	docs: add comments to thanos configuration (helios ref #333)
e8a80f66d08c1f958909d2a4721af5d15be52eb5	Jordan Reyes	jreyes@heliouscloud.io	2019-10-12T16:32:45Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #334)
5f3061c7c1dfaca2dafbc9258c72f130bd6a594f	Jordan Reyes	jreyes@heliouscloud.io	2019-10-13T13:19:54Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #335)
f51fc806eb1734b14cf0fd04a1eabe34b6bc9e9f	Jordan Reyes	jreyes@heliouscloud.io	2019-10-14T13:35:07Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #336)
d8b8ebfcad593741b47216a085f9d88557bf067d	Jordan Reyes	jreyes@heliouscloud.io	2019-10-15T09:34:15Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #337)
f22c6333c7b1bb79a279ba01158024ee92d917ef	Jordan Reyes	jreyes@heliouscloud.io	2019-10-16T11:56:17Z	helios-internal-infra	docs: document alert routing configuration (helios ref #338)
74d8c96929445449bf8502f4324753f69c1958e3	Jordan Reyes	jreyes@heliouscloud.io	2019-10-17T13:55:50Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #339)
f83d5008b5eef996e85e4d7095e1879a6968d96c	Jordan Reyes	jreyes@heliouscloud.io	2019-10-18T12:52:13Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #340)
1ea5243c892cbef010cd03469a9ef242aaa8d83c	Jordan Reyes	jreyes@heliouscloud.io	2019-10-19T09:41:22Z	thanos-setup	fix: correct alert label for env selector (helios ref #341)
d4304a0db5dfb7d8e047cf1cd1bf8bfba3209d86	Jordan Reyes	jreyes@heliouscloud.io	2019-10-20T14:20:05Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #342)
90b9761cba3bb4e8be8855bbf869cf7e1b67150c	Jordan Reyes	jreyes@heliouscloud.io	2019-10-21T17:16:46Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #343)
826e06d9426805d2933ec056cf628fac7f321710	Jordan Reyes	jreyes@heliouscloud.io	2019-10-22T13:20:03Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #344)
ef5f836ff37b02a4b18c07d07afd672f5d12d189	Jordan Reyes	jreyes@heliouscloud.io	2019-10-23T09:52:22Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #345)
643c0bb0a79e01d3c099654b8424a3411839ec96	Jordan Reyes	jreyes@heliouscloud.io	2019-10-24T13:11:16Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #346)
ab6d934158b0da1ff95e2a5142e46257ed51a327	Jordan Reyes	jreyes@heliouscloud.io	2019-10-25T17:42:55Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #347)
