customer_id,name,email,phone,dob,ssn_hash,account_tier
CUS001527,Customer Name 1527,user1527@example.com,+1-555-1527,1987-04-16,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001528,Customer Name 1528,user1528@example.com,+1-555-1528,1988-05-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001529,Customer Name 1529,user1529@example.com,+1-555-1529,1989-06-18,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001530,Customer Name 1530,user1530@example.com,+1-555-1530,1990-07-19,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001531,Customer Name 1531,user1531@example.com,+1-555-1531,1991-08-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001532,Customer Name 1532,user1532@example.com,+1-555-1532,1992-09-21,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001533,Customer Name 1533,user1533@example.com,+1-555-1533,1993-10-22,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001534,Customer Name 1534,user1534@example.com,+1-555-1534,1994-11-23,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001535,Customer Name 1535,user1535@example.com,+1-555-1535,1995-12-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001536,Customer Name 1536,user1536@example.com,+1-555-1536,1996-01-25,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001537,Customer Name 1537,user1537@example.com,+1-555-1537,1997-02-26,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001538,Customer Name 1538,user1538@example.com,+1-555-1538,1998-03-27,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001539,Customer Name 1539,user1539@example.com,+1-555-1539,1999-04-28,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001540,Customer Name 1540,user1540@example.com,+1-555-1540,2000-05-01,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001541,Customer Name 1541,user1541@example.com,+1-555-1541,2001-06-02,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001542,Customer Name 1542,user1542@example.com,+1-555-1542,2002-07-03,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001543,Customer Name 1543,user1543@example.com,+1-555-1543,2003-08-04,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001544,Customer Name 1544,user1544@example.com,+1-555-1544,2004-09-05,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001545,Customer Name 1545,user1545@example.com,+1-555-1545,2005-10-06,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001546,Customer Name 1546,user1546@example.com,+1-555-1546,2006-11-07,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001547,Customer Name 1547,user1547@example.com,+1-555-1547,2007-12-08,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001548,Customer Name 1548,user1548@example.com,+1-555-1548,2008-01-09,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001549,Customer Name 1549,user1549@example.com,+1-555-1549,2009-02-10,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001550,Customer Name 1550,user1550@example.com,+1-555-1550,2010-03-11,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001551,Customer Name 1551,user1551@example.com,+1-555-1551,2011-04-12,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001552,Customer Name 1552,user1552@example.com,+1-555-1552,2012-05-13,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001553,Customer Name 1553,user1553@example.com,+1-555-1553,2013-06-14,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001554,Customer Name 1554,user1554@example.com,+1-555-1554,2014-07-15,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001555,Customer Name 1555,user1555@example.com,+1-555-1555,2015-08-16,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001556,Customer Name 1556,user1556@example.com,+1-555-1556,2016-09-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001557,Customer Name 1557,user1557@example.com,+1-555-1557,2017-10-18,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001558,Customer Name 1558,user1558@example.com,+1-555-1558,2018-11-19,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001559,Customer Name 1559,user1559@example.com,+1-555-1559,2019-12-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001560,Customer Name 1560,user1560@example.com,+1-555-1560,1980-01-21,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001561,Customer Name 1561,user1561@example.com,+1-555-1561,1981-02-22,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001562,Customer Name 1562,user1562@example.com,+1-555-1562,1982-03-23,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001563,Customer Name 1563,user1563@example.com,+1-555-1563,1983-04-24,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001564,Customer Name 1564,user1564@example.com,+1-555-1564,1984-05-25,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001565,Customer Name 1565,user1565@example.com,+1-555-1565,1985-06-26,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001566,Customer Name 1566,user1566@example.com,+1-555-1566,1986-07-27,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001567,Customer Name 1567,user1567@example.com,+1-555-1567,1987-08-28,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001568,Customer Name 1568,user1568@example.com,+1-555-1568,1988-09-01,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001569,Customer Name 1569,user1569@example.com,+1-555-1569,1989-10-02,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001570,Customer Name 1570,user1570@example.com,+1-555-1570,1990-11-03,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001571,Customer Name 1571,user1571@example.com,+1-555-1571,1991-12-04,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001572,Customer Name 1572,user1572@example.com,+1-555-1572,1992-01-05,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001573,Customer Name 1573,user1573@example.com,+1-555-1573,1993-02-06,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001574,Customer Name 1574,user1574@example.com,+1-555-1574,1994-03-07,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001575,Customer Name 1575,user1575@example.com,+1-555-1575,1995-04-08,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001576,Customer Name 1576,user1576@example.com,+1-555-1576,1996-05-09,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001577,Customer Name 1577,user1577@example.com,+1-555-1577,1997-06-10,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001578,Customer Name 1578,user1578@example.com,+1-555-1578,1998-07-11,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001579,Customer Name 1579,user1579@example.com,+1-555-1579,1999-08-12,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001580,Customer Name 1580,user1580@example.com,+1-555-1580,2000-09-13,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001581,Customer Name 1581,user1581@example.com,+1-555-1581,2001-10-14,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001582,Customer Name 1582,user1582@example.com,+1-555-1582,2002-11-15,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001583,Customer Name 1583,user1583@example.com,+1-555-1583,2003-12-16,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001584,Customer Name 1584,user1584@example.com,+1-555-1584,2004-01-17,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001585,Customer Name 1585,user1585@example.com,+1-555-1585,2005-02-18,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001586,Customer Name 1586,user1586@example.com,+1-555-1586,2006-03-19,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001587,Customer Name 1587,user1587@example.com,+1-555-1587,2007-04-20,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001588,Customer Name 1588,user1588@example.com,+1-555-1588,2008-05-21,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001589,Customer Name 1589,user1589@example.com,+1-555-1589,2009-06-22,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001590,Customer Name 1590,user1590@example.com,+1-555-1590,2010-07-23,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001591,Customer Name 1591,user1591@example.com,+1-555-1591,2011-08-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001592,Customer Name 1592,user1592@example.com,+1-555-1592,2012-09-25,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001593,Customer Name 1593,user1593@example.com,+1-555-1593,2013-10-26,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001594,Customer Name 1594,user1594@example.com,+1-555-1594,2014-11-27,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001595,Customer Name 1595,user1595@example.com,+1-555-1595,2015-12-28,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001596,Customer Name 1596,user1596@example.com,+1-555-1596,2016-01-01,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001597,Customer Name 1597,user1597@example.com,+1-555-1597,2017-02-02,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001598,Customer Name 1598,user1598@example.com,+1-555-1598,2018-03-03,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001599,Customer Name 1599,user1599@example.com,+1-555-1599,2019-04-04,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001600,Customer Name 1600,user1600@example.com,+1-555-1600,1980-05-05,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001601,Customer Name 1601,user1601@example.com,+1-555-1601,1981-06-06,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001602,Customer Name 1602,user1602@example.com,+1-555-1602,1982-07-07,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001603,Customer Name 1603,user1603@example.com,+1-555-1603,1983-08-08,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001604,Customer Name 1604,user1604@example.com,+1-555-1604,1984-09-09,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001605,Customer Name 1605,user1605@example.com,+1-555-1605,1985-10-10,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001606,Customer Name 1606,user1606@example.com,+1-555-1606,1986-11-11,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001607,Customer Name 1607,user1607@example.com,+1-555-1607,1987-12-12,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001608,Customer Name 1608,user1608@example.com,+1-555-1608,1988-01-13,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001609,Customer Name 1609,user1609@example.com,+1-555-1609,1989-02-14,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001610,Customer Name 1610,user1610@example.com,+1-555-1610,1990-03-15,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001611,Customer Name 1611,user1611@example.com,+1-555-1611,1991-04-16,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001612,Customer Name 1612,user1612@example.com,+1-555-1612,1992-05-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001613,Customer Name 1613,user1613@example.com,+1-555-1613,1993-06-18,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001614,Customer Name 1614,user1614@example.com,+1-555-1614,1994-07-19,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001615,Customer Name 1615,user1615@example.com,+1-555-1615,1995-08-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001616,Customer Name 1616,user1616@example.com,+1-555-1616,1996-09-21,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001617,Customer Name 1617,user1617@example.com,+1-555-1617,1997-10-22,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001618,Customer Name 1618,user1618@example.com,+1-555-1618,1998-11-23,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001619,Customer Name 1619,user1619@example.com,+1-555-1619,1999-12-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001620,Customer Name 1620,user1620@example.com,+1-555-1620,2000-01-25,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001621,Customer Name 1621,user1621@example.com,+1-555-1621,2001-02-26,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001622,Customer Name 1622,user1622@example.com,+1-555-1622,2002-03-27,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001623,Customer Name 1623,user1623@example.com,+1-555-1623,2003-04-28,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001624,Customer Name 1624,user1624@example.com,+1-555-1624,2004-05-01,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001625,Customer Name 1625,user1625@example.com,+1-555-1625,2005-06-02,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001626,Customer Name 1626,user1626@example.com,+1-555-1626,2006-07-03,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001627,Customer Name 1627,user1627@example.com,+1-555-1627,2007-08-04,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001628,Customer Name 1628,user1628@example.com,+1-555-1628,2008-09-05,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001629,Customer Name 1629,user1629@example.com,+1-555-1629,2009-10-06,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001630,Customer Name 1630,user1630@example.com,+1-555-1630,2010-11-07,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001631,Customer Name 1631,user1631@example.com,+1-555-1631,2011-12-08,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001632,Customer Name 1632,user1632@example.com,+1-555-1632,2012-01-09,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001633,Customer Name 1633,user1633@example.com,+1-555-1633,2013-02-10,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001634,Customer Name 1634,user1634@example.com,+1-555-1634,2014-03-11,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001635,Customer Name 1635,user1635@example.com,+1-555-1635,2015-04-12,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001636,Customer Name 1636,user1636@example.com,+1-555-1636,2016-05-13,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001637,Customer Name 1637,user1637@example.com,+1-555-1637,2017-06-14,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001638,Customer Name 1638,user1638@example.com,+1-555-1638,2018-07-15,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001639,Customer Name 1639,user1639@example.com,+1-555-1639,2019-08-16,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001640,Customer Name 1640,user1640@example.com,+1-555-1640,1980-09-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001641,Customer Name 1641,user1641@example.com,+1-555-1641,1981-10-18,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001642,Customer Name 1642,user1642@example.com,+1-555-1642,1982-11-19,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001643,Customer Name 1643,user1643@example.com,+1-555-1643,1983-12-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001644,Customer Name 1644,user1644@example.com,+1-555-1644,1984-01-21,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001645,Customer Name 1645,user1645@example.com,+1-555-1645,1985-02-22,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001646,Customer Name 1646,user1646@example.com,+1-555-1646,1986-03-23,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001647,Customer Name 1647,user1647@example.com,+1-555-1647,1987-04-24,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001648,Customer Name 1648,user1648@example.com,+1-555-1648,1988-05-25,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001649,Customer Name 1649,user1649@example.com,+1-555-1649,1989-06-26,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001650,Customer Name 1650,user1650@example.com,+1-555-1650,1990-07-27,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001651,Customer Name 1651,user1651@example.com,+1-555-1651,1991-08-28,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001652,Customer Name 1652,user1652@example.com,+1-555-1652,1992-09-01,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001653,Customer Name 1653,user1653@example.com,+1-555-1653,1993-10-02,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001654,Customer Name 1654,user1654@example.com,+1-555-1654,1994-11-03,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001655,Customer Name 1655,user1655@example.com,+1-555-1655,1995-12-04,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001656,Customer Name 1656,user1656@example.com,+1-555-1656,1996-01-05,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001657,Customer Name 1657,user1657@example.com,+1-555-1657,1997-02-06,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001658,Customer Name 1658,user1658@example.com,+1-555-1658,1998-03-07,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001659,Customer Name 1659,user1659@example.com,+1-555-1659,1999-04-08,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001660,Customer Name 1660,user1660@example.com,+1-555-1660,2000-05-09,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001661,Customer Name 1661,user1661@example.com,+1-555-1661,2001-06-10,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001662,Customer Name 1662,user1662@example.com,+1-555-1662,2002-07-11,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001663,Customer Name 1663,user1663@example.com,+1-555-1663,2003-08-12,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001664,Customer Name 1664,user1664@example.com,+1-555-1664,2004-09-13,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001665,Customer Name 1665,user1665@example.com,+1-555-1665,2005-10-14,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001666,Customer Name 1666,user1666@example.com,+1-555-1666,2006-11-15,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001667,Customer Name 1667,user1667@example.com,+1-555-1667,2007-12-16,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001668,Customer Name 1668,user1668@example.com,+1-555-1668,2008-01-17,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001669,Customer Name 1669,user1669@example.com,+1-555-1669,2009-02-18,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001670,Customer Name 1670,user1670@example.com,+1-555-1670,2010-03-19,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001671,Customer Name 1671,user1671@example.com,+1-555-1671,2011-04-20,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001672,Customer Name 1672,user1672@example.com,+1-555-1672,2012-05-21,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001673,Customer Name 1673,user1673@example.com,+1-555-1673,2013-06-22,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001674,Customer Name 1674,user1674@example.com,+1-555-1674,2014-07-23,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001675,Customer Name 1675,user1675@example.com,+1-555-1675,2015-08-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001676,Customer Name 1676,user1676@example.com,+1-555-1676,2016-09-25,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001677,Customer Name 1677,user1677@example.com,+1-555-1677,2017-10-26,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001678,Customer Name 1678,user1678@example.com,+1-555-1678,2018-11-27,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001679,Customer Name 1679,user1679@example.com,+1-555-1679,2019-12-28,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001680,Customer Name 1680,user1680@example.com,+1-555-1680,1980-01-01,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001681,Customer Name 1681,user1681@example.com,+1-555-1681,1981-02-02,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001682,Customer Name 1682,user1682@example.com,+1-555-1682,1982-03-03,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001683,Customer Name 1683,user1683@example.com,+1-555-1683,1983-04-04,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001684,Customer Name 1684,user1684@example.com,+1-555-1684,1984-05-05,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001685,Customer Name 1685,user1685@example.com,+1-555-1685,1985-06-06,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001686,Customer Name 1686,user1686@example.com,+1-555-1686,1986-07-07,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001687,Customer Name 1687,user1687@example.com,+1-555-1687,1987-08-08,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001688,Customer Name 1688,user1688@example.com,+1-555-1688,1988-09-09,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001689,Customer Name 1689,user1689@example.com,+1-555-1689,1989-10-10,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001690,Customer Name 1690,user1690@example.com,+1-555-1690,1990-11-11,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001691,Customer Name 1691,user1691@example.com,+1-555-1691,1991-12-12,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001692,Customer Name 1692,user1692@example.com,+1-555-1692,1992-01-13,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001693,Customer Name 1693,user1693@example.com,+1-555-1693,1993-02-14,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001694,Customer Name 1694,user1694@example.com,+1-555-1694,1994-03-15,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001695,Customer Name 1695,user1695@example.com,+1-555-1695,1995-04-16,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001696,Customer Name 1696,user1696@example.com,+1-555-1696,1996-05-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001697,Customer Name 1697,user1697@example.com,+1-555-1697,1997-06-18,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001698,Customer Name 1698,user1698@example.com,+1-555-1698,1998-07-19,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001699,Customer Name 1699,user1699@example.com,+1-555-1699,1999-08-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001700,Customer Name 1700,user1700@example.com,+1-555-1700,2000-09-21,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001701,Customer Name 1701,user1701@example.com,+1-555-1701,2001-10-22,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001702,Customer Name 1702,user1702@example.com,+1-555-1702,2002-11-23,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001703,Customer Name 1703,user1703@example.com,+1-555-1703,2003-12-24,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001704,Customer Name 1704,user1704@example.com,+1-555-1704,2004-01-25,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001705,Customer Name 1705,user1705@example.com,+1-555-1705,2005-02-26,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001706,Customer Name 1706,user1706@example.com,+1-555-1706,2006-03-27,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001707,Customer Name 1707,user1707@example.com,+1-555-1707,2007-04-28,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001708,Customer Name 1708,user1708@example.com,+1-555-1708,2008-05-01,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001709,Customer Name 1709,user1709@example.com,+1-555-1709,2009-06-02,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001710,Customer Name 1710,user1710@example.com,+1-555-1710,2010-07-03,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001711,Customer Name 1711,user1711@example.com,+1-555-1711,2011-08-04,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001712,Customer Name 1712,user1712@example.com,+1-555-1712,2012-09-05,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001713,Customer Name 1713,user1713@example.com,+1-555-1713,2013-10-06,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001714,Customer Name 1714,user1714@example.com,+1-555-1714,2014-11-07,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001715,Customer Name 1715,user1715@example.com,+1-555-1715,2015-12-08,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001716,Customer Name 1716,user1716@example.com,+1-555-1716,2016-01-09,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001717,Customer Name 1717,user1717@example.com,+1-555-1717,2017-02-10,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001718,Customer Name 1718,user1718@example.com,+1-555-1718,2018-03-11,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001719,Customer Name 1719,user1719@example.com,+1-555-1719,2019-04-12,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001720,Customer Name 1720,user1720@example.com,+1-555-1720,1980-05-13,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001721,Customer Name 1721,user1721@example.com,+1-555-1721,1981-06-14,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001722,Customer Name 1722,user1722@example.com,+1-555-1722,1982-07-15,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001723,Customer Name 1723,user1723@example.com,+1-555-1723,1983-08-16,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001724,Customer Name 1724,user1724@example.com,+1-555-1724,1984-09-17,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001725,Customer Name 1725,user1725@example.com,+1-555-1725,1985-10-18,a1b2c3d4e5f6a1b2c3d4e5f6,PREMIUM
CUS001726,Customer Name 1726,user1726@example.com,+1-555-1726,1986-11-19,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
CUS001727,Customer Name 1727,user1727@example.com,+1-555-1727,1987-12-20,a1b2c3d4e5f6a1b2c3d4e5f6,STANDARD
